id,desc,good_id,good_num,start_time,uid
1000060,Repay_Text_13,220005,2,1732845600,371502491552
1000061,Repay_Text_13,220005,13,1732845600,479426258848
1000062,Repay_Text_13,154,1712,1732845600,468458481608
1000063,Repay_Text_13,200405,7,1732845600,443941529534
1000064,Repay_Text_13,200405,65,1732845600,488448665554
1000065,Repay_Text_13,154,4200,1732845600,490018449362
1000066,Repay_Text_13,200405,20,1732845600,460711208901
1000067,Repay_Text_13,200405,10,1732845600,498443954135
1000068,Repay_Text_13,220005,4,1732845600,500095854551
1000069,Repay_Text_13,156,4,1732845600,416647620531
1000070,Repay_Text_13,220005,6,1732845600,411860281265
1000071,Repay_Text_13,200405,29,1732845600,412511840177
1000072,Repay_Text_13,220005,11,1732845600,412695340977
1000073,Repay_Text_13,220005,2,1732845600,454068283330
1000074,Repay_Text_13,203034,30,1732845600,487486662609
1000075,Repay_Text_13,154,226,1732845600,486266251217
1000076,Repay_Text_13,154,3898,1732845600,495915050965
1000077,Repay_Text_13,200405,141,1732845600,495852333013
1000078,Repay_Text_13,220005,10,1732845600,494581852117
1000079,Repay_Text_13,154,4058,1732845600,494272915413
1000080,Repay_Text_13,200405,19,1732845600,495002527701
1000081,Repay_Text_13,220005,24,1732845600,380439504804
1000082,Repay_Text_13,154,4317,1732845600,479780743118
1000083,Repay_Text_13,200405,35,1732845600,520375904225
1000084,Repay_Text_13,220005,2,1732845600,474568337355
1000085,Repay_Text_13,154,950,1732845600,473858516939
1000086,Repay_Text_13,220005,3,1732845600,358612543387
1000087,Repay_Text_13,154,6214,1732845600,394944849834
1000088,Repay_Text_13,220005,3,1732845600,290207442816
1000089,Repay_Text_13,220005,7,1732845600,504986675162
1000090,Repay_Text_13,206,469,1732845600,507785979866
1000091,Repay_Text_13,220005,6,1732845600,509970360283
1000092,Repay_Text_13,200405,38,1732845600,506547611611
1000093,Repay_Text_13,220005,4,1732845600,507734665179
1000094,Repay_Text_13,220005,1,1732845600,506535290843
1000095,Repay_Text_13,200405,25,1732845600,461815687108
1000096,Repay_Text_13,220005,5,1732845600,522828720098
1000097,Repay_Text_13,154,432,1732845600,521019926498
1000098,Repay_Text_13,220005,2,1732845600,470908676041
1000099,Repay_Text_13,220005,3,1732845600,470357518281
1000100,Repay_Text_13,200405,130,1732845600,475491411916
1000101,Repay_Text_13,220005,1,1732845600,476631541708
1000102,Repay_Text_13,220005,23,1732845600,400830179244
1000103,Repay_Text_13,220005,8,1732845600,380318853028
1000104,Repay_Text_13,220005,12,1732845600,302577166214
1000105,Repay_Text_13,154,1770,1732845600,524094351331
1000106,Repay_Text_13,220005,3,1732845600,478675019725
1000107,Repay_Text_13,220005,1,1732845600,477592037325
1000108,Repay_Text_13,154,2494,1732845600,477947373517
1000109,Repay_Text_13,200405,110,1732845600,490442074067
1000110,Repay_Text_13,203034,3,1732845600,473395439562
1000111,Repay_Text_13,200405,30,1732845600,515333760991
1000112,Repay_Text_13,151,1,1732845600,327214376847
1000113,Repay_Text_13,203034,72,1732845600,421512947637
1000114,Repay_Text_13,200405,10,1732845600,422102443957
1000115,Repay_Text_13,220005,2,1732845600,421205387189
1000116,Repay_Text_13,200405,51,1732845600,318268385164
1000117,Repay_Text_13,200405,20,1732845600,510065059804
1000118,Repay_Text_13,220005,5,1732845600,510254786524
1000119,Repay_Text_13,220005,2,1732845600,362759137181
1000120,Repay_Text_13,220005,7,1732845600,363426359197
1000121,Repay_Text_13,200405,5,1732845600,362423199645
1000122,Repay_Text_13,200405,47,1732845600,362965510045
1000123,Repay_Text_13,200405,28,1732845600,502712051673
1000124,Repay_Text_13,220005,1,1732845600,502699141081
1000125,Repay_Text_13,155,10,1732845600,420165789620
1000126,Repay_Text_13,155,12,1732845600,435827976123
1000127,Repay_Text_13,200405,35,1732845600,388407437223
1000128,Repay_Text_13,154,1576,1732845600,387237554087
1000129,Repay_Text_13,155,75,1732845600,468458481608
1000130,Repay_Text_13,203034,17,1732845600,443941529534
1000131,Repay_Text_13,155,25,1732845600,490018449362
1000132,Repay_Text_13,206,836,1732845600,487486662609
1000133,Repay_Text_13,155,13,1732845600,486266251217
1000134,Repay_Text_13,200405,70,1732845600,494581852117
1000135,Repay_Text_13,154,288,1732845600,520375904225
1000136,Repay_Text_13,154,2678,1732845600,474568337355
1000137,Repay_Text_13,155,40,1732845600,473858516939
1000138,Repay_Text_13,200405,13,1732845600,507734665179
1000139,Repay_Text_13,206,3273,1732845600,470908676041
1000140,Repay_Text_13,155,10,1732845600,473395439562
1000141,Repay_Text_13,155,5,1732845600,494581852117
1000142,Repay_Text_13,200405,13,1732845600,19700454720523
1000143,Repay_Text_13,220005,12,1732845600,19699069027339
1000144,Repay_Text_13,220005,1,1732845600,19700103447563
1000145,Repay_Text_13,154,2212,1732845600,19700139885579
1000146,Repay_Text_13,220005,2,1732845600,19693507314695
1000147,Repay_Text_13,220005,20,1732845600,19703041754125
1000148,Repay_Text_13,155,15,1732845600,19703357309965
1000149,Repay_Text_13,156,20,1732845600,19692276483075
1000150,Repay_Text_13,156,140,1732845600,19692022858755
1000151,Repay_Text_13,203034,30,1732845600,19691568432130
1000152,Repay_Text_13,220005,5,1732845600,19691492934658
1000153,Repay_Text_13,220005,5,1732845600,19695448818697
1000154,Repay_Text_13,220005,7,1732845600,19696433234953
1000155,Repay_Text_13,220005,23,1732845600,19695311651849
1000156,Repay_Text_13,220005,9,1732845600,19675954086899
1000157,Repay_Text_13,220005,4,1732845600,19670234825711
1000158,Repay_Text_13,220005,10,1732845600,19701836284940
1000159,Repay_Text_13,200405,10,1732845600,19697894818826
1000160,Repay_Text_13,220005,30,1732845600,19697497015306
1000161,Repay_Text_13,220005,1,1732845600,19697600824330
1000162,Repay_Text_13,154,154,1732845600,19698217124874
1000163,Repay_Text_13,220005,4,1732845600,19691494900738
1000164,Repay_Text_13,220005,10,1732845600,19677070689268
1000165,Repay_Text_13,220005,1,1732845600,19684578034681
1000166,Repay_Text_13,220005,4,1732845600,19702024963084
1000167,Repay_Text_13,200405,5,1732845600,19701836284940
1000168,Repay_Text_13,154,13176,1732845600,19697600824330
1000169,Repay_Text_13,200405,4,1732845600,19702024963084
1000170,Repay_Text_13,155,14,1732845600,19697600824330
1000171,Repay_Text_14,161005,12,1733882400,19700399801355
1000172,Repay_Text_14,200404,28,1733882400,19700399801355
1000173,Repay_Text_14,203037,17,1733882400,19700399801355
1000174,Repay_Text_14,206,4792,1733882400,19700399801355
1000175,Repay_Text_14,220005,11,1733882400,19700399801355
1000176,Repay_Text_14,250,1261,1733882400,19700399801355
1000177,Repay_Text_14,405230002,8,1733882400,19700399801355
1000178,Repay_Text_15,220005,22,1738455884,215159613285
1000179,Repay_Text_15,220005,4,1738396715,343692093333
1000180,Repay_Text_15,284,142,1738396715,343692093333
1000181,Repay_Text_15,200402,228,1738426864,351244724120
1000182,Repay_Text_15,220005,30,1738426864,351244724120
1000183,Repay_Text_15,220203,5,1738983389,117359060799
1000184,Repay_Text_15,230001,28,1738387959,268543666040
1000185,Repay_Text_15,200402,50,1738446439,349518964632
1000186,Repay_Text_15,230001,25,1738386925,342101796757
1000187,Repay_Text_15,200402,269,1738386925,342101796757
1000188,Repay_Text_15,220005,27,1738386925,342101796757
1000189,Repay_Text_15,284,3090,1738386925,342101796757
1000190,Repay_Text_15,220005,18,1738382189,266260916087
1000191,Repay_Text_15,230001,2,1738441814,347233068951
1000192,Repay_Text_15,284,647,1738403665,268985378680
1000193,Repay_Text_15,230001,4,1738444920,347908220823
1000194,Repay_Text_15,230001,9,1738440589,350483654552
1000195,Repay_Text_15,200402,33,1738440589,350483654552
1000196,Repay_Text_15,220005,10,1738440589,350483654552
1000197,Repay_Text_15,230001,17,1738423528,351026161560
1000198,Repay_Text_15,200402,182,1738423528,351026161560
1000199,Repay_Text_15,284,1906,1738423528,351026161560
1000200,Repay_Text_15,220005,14,1738424356,351442380696
1000201,Repay_Text_15,200402,141,1738380981,342686181269
1000202,Repay_Text_15,220005,14,1738380981,342686181269
1000203,Repay_Text_15,230001,8,1738446066,351563556760
1000204,Repay_Text_15,230001,27,1738425652,433927694232
1000205,Repay_Text_15,284,4495,1738425652,433927694232
1000206,Repay_Text_15,284,2085,1738394012,463207409557
1000207,Repay_Text_15,230001,13,1738424806,349361547159
1000208,Repay_Text_15,220005,14,1738424806,349361547159
1000209,Repay_Text_15,284,2351,1738424806,349361547159
1000210,Repay_Text_15,230001,6,1738425101,350659094424
1000211,Repay_Text_15,230001,6,1738392979,331713685393
1000212,Repay_Text_15,220203,20,1738987522,120099907392
1000213,Repay_Text_15,220005,15,1738386402,342157305749
1000214,Repay_Text_15,220005,9,1738387086,342257837973
1000215,Repay_Text_15,230001,15,1738422456,351210121112
1000216,Repay_Text_15,230001,7,1738384827,266855720823
1000217,Repay_Text_15,200402,284,1738384827,266855720823
1000218,Repay_Text_15,220005,3,1738384827,266855720823
1000219,Repay_Text_15,200402,91,1738420737,346935207831
1000220,Repay_Text_15,220005,12,1738420737,346935207831
1000221,Repay_Text_15,200402,16,1738431868,202892781409
1000222,Repay_Text_15,220005,24,1738431868,202892781409
1000223,Repay_Text_15,200402,79,1738421155,349204522903
1000224,Repay_Text_15,284,821,1738421155,349204522903
1000225,Repay_Text_15,200402,108,1738384147,342759581589
1000226,Repay_Text_15,200402,241,1738388685,349549504375
1000227,Repay_Text_15,284,1800,1738388685,349549504375
1000228,Repay_Text_15,220005,18,1738419583,347737761687
1000229,Repay_Text_15,220005,30,1738387697,343589463957
1000230,Repay_Text_15,284,4181,1738387697,343589463957
1000231,Repay_Text_15,200402,85,1738384337,341831853973
1000232,Repay_Text_15,220005,3,1738408108,247621035889
1000233,Repay_Text_15,220005,24,1738390198,269429450616
1000234,Repay_Text_15,230001,16,1738422409,349461030807
1000235,Repay_Text_15,200402,5,1738422409,349461030807
1000236,Repay_Text_15,220005,20,1738422409,349461030807
1000237,Repay_Text_15,284,1373,1738422409,349461030807
1000238,Repay_Text_15,230001,15,1738382190,343012157333
1000239,Repay_Text_15,284,913,1738382190,343012157333
1000240,Repay_Text_15,230001,16,1738395473,212614588260
1000241,Repay_Text_15,200402,184,1738395473,212614588260
1000242,Repay_Text_15,220005,13,1738395473,212614588260
1000243,Repay_Text_15,284,4562,1738395473,212614588260
1000244,Repay_Text_15,230001,8,1738397947,343634159509
1000245,Repay_Text_15,230001,10,1738420567,347932665751
1000246,Repay_Text_15,220005,2,1738420567,347932665751
1000247,Repay_Text_15,230001,15,1738419787,349170378647
1000248,Repay_Text_15,220005,3,1738384704,354275829653
1000249,Repay_Text_15,220203,8,1738987162,117497734975
1000250,Repay_Text_15,220005,12,1738450162,257138173797
1000251,Repay_Text_15,200402,247,1738420861,347500324759
1000252,Repay_Text_15,230001,19,1738419338,347194730391
1000253,Repay_Text_15,230001,9,1738392345,268175550328
1000254,Repay_Text_15,220005,6,1738385187,342918834069
1000255,Repay_Text_15,200402,205,1738398750,471581927317
1000256,Repay_Text_15,220005,13,1738398750,471581927317
1000257,Repay_Text_15,200402,34,1738386847,343590315925
1000258,Repay_Text_15,220005,18,1738387398,342163531669
1000259,Repay_Text_15,230001,5,1738391779,211589080932
1000260,Repay_Text_15,230001,8,1738387013,268884977528
1000261,Repay_Text_15,220005,27,1738437842,348732401559
1000262,Repay_Text_15,284,569,1738430752,347585324951
1000263,Repay_Text_15,284,5440,1738424424,350291044248
1000264,Repay_Text_15,220005,4,1738383117,343427065749
1000265,Repay_Text_15,220005,5,1738397739,332263663505
1000266,Repay_Text_15,200402,6,1738387141,342545213333
1000267,Repay_Text_15,220203,22,1738984309,163950896959
1000268,Repay_Text_15,230001,23,1738425885,350030800792
1000269,Repay_Text_15,200402,200,1738398472,344172734357
1000270,Repay_Text_15,220005,15,1738398472,344172734357
1000271,Repay_Text_15,284,1708,1738398472,344172734357
1000272,Repay_Text_15,230001,3,1738382529,344221427605
1000273,Repay_Text_15,284,2155,1738421885,350617741208
1000274,Repay_Text_15,230001,19,1738421616,350062323608
1000275,Repay_Text_15,284,4201,1738421616,350062323608
1000276,Repay_Text_15,230001,8,1738423629,350338033560
1000277,Repay_Text_15,220005,19,1738423629,350338033560
1000278,Repay_Text_15,284,3907,1738423629,350338033560
1000279,Repay_Text_15,220005,2,1738384230,341800658837
1000280,Repay_Text_15,284,768,1738425296,233101862764
1000281,Repay_Text_15,230001,1,1738430339,349642106776
1000282,Repay_Text_15,200402,47,1738388444,333653485457
1000283,Repay_Text_15,230001,1,1738420109,347827546007
1000284,Repay_Text_15,284,1581,1738424461,351087699864
1000285,Repay_Text_15,230001,12,1738394868,342204884885
1000286,Repay_Text_15,200402,146,1738394868,342204884885
1000287,Repay_Text_15,220005,7,1738394868,342204884885
1000288,Repay_Text_15,230001,24,1738379506,342475941781
1000289,Repay_Text_15,220005,3,1738446432,349338019735
1000290,Repay_Text_15,200402,44,1738380292,458813745045
1000291,Repay_Text_15,230001,9,1738394803,208552339299
1000292,Repay_Text_15,284,1631,1738441784,350192347032
1000293,Repay_Text_15,220005,30,1738396968,471468091281
1000294,Repay_Text_15,220005,9,1738424416,347443111831
1000295,Repay_Text_15,230001,7,1738998482,132844562244
1000296,Repay_Text_15,220005,19,1738998482,132844562244
1000297,Repay_Text_15,230001,23,1738437839,349067552663
1000298,Repay_Text_15,284,807,1738437839,349067552663
1000299,Repay_Text_15,230001,5,1738383514,343625901973
1000300,Repay_Text_15,200402,3,1738383514,343625901973
1000301,Repay_Text_15,220203,8,1738984216,119660291903
1000302,Repay_Text_15,220005,3,1738422417,350414383000
1000303,Repay_Text_15,230001,10,1738437761,355459999639
1000304,Repay_Text_15,220203,2,1738992993,118666307391
1000305,Repay_Text_15,230001,7,1738423492,347857037207
1000306,Repay_Text_15,200402,130,1738423492,347857037207
1000307,Repay_Text_15,220005,7,1738423492,347857037207
1000308,Repay_Text_15,284,1869,1738423492,347857037207
1000309,Repay_Text_15,230001,21,1738422762,347143808919
1000310,Repay_Text_15,200402,262,1738422762,347143808919
1000311,Repay_Text_15,220203,1,1738983918,117250533183
1000312,Repay_Text_15,220005,1,1738422084,350471268248
1000313,Repay_Text_15,200402,50,1739055253,316913362827
1000314,Repay_Text_15,200402,237,1738391236,288961996663
1000315,Repay_Text_15,220005,27,1738391236,288961996663
1000316,Repay_Text_15,284,819,1738391236,288961996663
1000317,Repay_Text_15,284,3396,1738440420,402940962712
1000318,Repay_Text_15,220005,23,1738456008,215017531237
1000319,Repay_Text_15,220203,16,1738993555,120179992384
1000320,Repay_Text_15,230001,6,1738429883,348037523351
1000321,Repay_Text_15,220005,11,1738429883,348037523351
1000322,Repay_Text_15,200402,93,1738429704,347273897879
1000323,Repay_Text_15,230001,8,1738381858,270494934904
1000324,Repay_Text_15,200402,300,1738381858,270494934904
1000325,Repay_Text_15,230001,24,1738419632,348844926871
1000326,Repay_Text_15,220005,3,1738419632,348844926871
1000327,Repay_Text_15,230001,8,1738424033,347951671191
1000328,Repay_Text_15,220203,12,1738992993,122297853760
1000329,Repay_Text_15,230001,1,1738382411,267181565815
1000330,Repay_Text_15,230001,24,1738421978,350651361176
1000331,Repay_Text_15,220005,3,1738421978,350651361176
1000332,Repay_Text_15,284,2277,1738421978,350651361176
1000333,Repay_Text_15,230001,19,1739004125,132970981188
1000334,Repay_Text_15,230001,12,1738426157,350908589976
1000335,Repay_Text_15,230001,8,1738424418,347015161751
1000336,Repay_Text_15,220005,7,1738424418,347015161751
1000337,Repay_Text_15,220203,26,1738985957,117391173439
1000338,Repay_Text_15,220203,15,1738984901,117230675775
1000339,Repay_Text_15,220005,22,1738394835,332450113425
1000340,Repay_Text_15,200402,102,1738424627,350197983128
1000341,Repay_Text_15,220005,18,1738424627,350197983128
1000342,Repay_Text_15,284,2577,1738424627,350197983128
1000343,Repay_Text_15,200402,72,1738419681,348633638807
1000344,Repay_Text_15,200402,196,1738379108,343161448341
1000345,Repay_Text_15,220005,19,1738379108,343161448341
1000346,Repay_Text_15,284,2142,1738379108,343161448341
1000347,Repay_Text_15,230001,4,1738433155,348324571031
1000348,Repay_Text_15,200402,40,1738389209,210535524196
1000349,Repay_Text_15,284,777,1738438595,346923280279
1000350,Repay_Text_15,220203,17,1738983331,117405067071
1000351,Repay_Text_15,230001,4,1738423053,349802407832
1000352,Repay_Text_15,200402,280,1738423053,349802407832
1000353,Repay_Text_15,220005,20,1738423053,349802407832
1000354,Repay_Text_15,284,5347,1738423053,349802407832
1000355,Repay_Text_15,220005,14,1738388144,266053166967
1000356,Repay_Text_15,230001,19,1738394609,212570941284
1000357,Repay_Text_15,200402,202,1738394609,212570941284
1000358,Repay_Text_15,284,1285,1738388618,265180227447
1000359,Repay_Text_15,220005,2,1738378627,343634552725
1000360,Repay_Text_15,284,1602,1738378627,343634552725
1000361,Repay_Text_15,220005,22,1738420824,348925929367
1000362,Repay_Text_15,284,504,1738420824,348925929367
1000363,Repay_Text_15,230001,7,1738386943,343728793493
1000364,Repay_Text_15,220005,5,1738381952,343852001173
1000365,Repay_Text_15,200402,19,1739017781,141550036809
1000366,Repay_Text_15,200402,50,1738385897,264806934391
1000367,Repay_Text_15,200402,10,1738437009,206747805538
1000368,Repay_Text_15,200402,20,1738401108,344744732565
1000369,Repay_Text_15,230001,4,1738424324,347416504215
1000370,Repay_Text_15,200402,300,1738424324,347416504215
1000371,Repay_Text_15,220005,30,1738424324,347416504215
1000372,Repay_Text_15,284,1771,1738424324,347416504215
1000373,Repay_Text_15,230001,12,1738424535,351395194776
1000374,Repay_Text_15,200402,243,1738424535,351395194776
1000375,Repay_Text_16,156,889,1742194240,19806103322
1000376,Repay_Text_16,156,823,1742194240,197639808863
1000377,Repay_Text_16,156,1031,1742194240,158162626383
1000378,Repay_Text_16,156,683,1742194240,346318645142
1000379,Repay_Text_16,156,271,1742194240,232096540524
1000380,Repay_Text_16,156,1302,1742194240,357800224667
1000381,Repay_Text_16,156,107,1742194240,36172605218
1000382,Repay_Text_16,156,752,1742194240,244498835312
1000383,Repay_Text_16,156,149,1742194240,32378070817
1000384,Repay_Text_16,156,601,1742194240,142543497033
1000385,Repay_Text_16,156,1152,1742194240,337952647049
1000386,Repay_Text_17,220005,10,1743472800,19917635585
1000387,Repay_Text_17,220005,10,1743472800,852351330421
1000388,Repay_Text_17,220005,20,1743472800,852182050933
1000389,Repay_Text_17,220005,20,1743472800,852125493365
1000390,Repay_Text_17,220005,20,1743472800,851610904693
1000391,Repay_Text_17,220005,20,1743472800,850990409845
1000392,Repay_Text_17,220005,10,1743472800,850588870773
1000393,Repay_Text_17,220005,20,1743472800,850378369141
1000394,Repay_Text_17,220005,20,1743472800,850019494005
1000395,Repay_Text_17,220005,20,1743472800,849495009397
1000396,Repay_Text_17,220005,20,1743472800,951818332270
1000397,Repay_Text_17,220005,20,1743472800,925489178734
1000398,Repay_Text_17,220005,20,1743472800,923870767214
1000399,Repay_Text_17,220005,20,1743472800,899219335278
1000400,Repay_Text_17,220005,20,1743472800,892598691950
1000401,Repay_Text_17,220005,20,1743472800,878867589230
1000402,Repay_Text_17,220005,20,1743472800,877978789998
1000403,Repay_Text_17,220005,20,1743472800,853062854766
1000404,Repay_Text_17,220005,20,1743472800,836997884014
1000405,Repay_Text_17,220005,20,1743472800,836997818478
1000406,Repay_Text_17,220005,20,1743472800,836995655790
1000407,Repay_Text_17,220005,20,1743472800,836385974382
1000408,Repay_Text_17,220005,20,1743472800,834855577710
1000409,Repay_Text_17,220005,20,1743472800,834853152878
1000410,Repay_Text_17,220005,20,1743472800,832411019374
1000411,Repay_Text_17,220005,30,1743472800,925737625710
1000412,Repay_Text_17,220005,30,1743472800,837188855918
1000413,Repay_Text_17,220005,200,1743472800,837000439918
1000414,Repay_Text_17,220005,120,1743472800,836459047022
1000415,Repay_Text_17,220005,150,1743472800,836415072366
1000416,Repay_Text_17,220005,80,1743472800,836162889838
1000417,Repay_Text_17,220005,70,1743472800,835892881518
1000418,Repay_Text_17,220005,130,1743472800,835875186798
1000419,Repay_Text_17,220005,100,1743472800,835475810414
1000420,Repay_Text_17,220005,40,1743472800,835405883502
1000421,Repay_Text_17,220005,150,1743472800,835375409262
1000422,Repay_Text_17,220005,130,1743472800,835298863214
1000423,Repay_Text_17,220005,210,1743472800,834911742062
1000424,Repay_Text_17,220005,210,1743472800,834836703342
1000425,Repay_Text_17,220005,30,1743472800,834411833454
1000426,Repay_Text_17,220005,30,1743472800,834248058990
1000427,Repay_Text_17,220005,210,1743472800,834025105518
1000428,Repay_Text_17,220005,210,1743472800,833932568686
1000429,Repay_Text_17,220005,20,1743472800,833885055086
1000430,Repay_Text_17,220005,10,1743472800,833752672366
1000431,Repay_Text_17,220005,130,1743472800,833593092206
1000432,Repay_Text_17,220005,210,1743472800,833107994734
1000433,Repay_Text_17,220005,30,1743472800,832712550510
1000434,Repay_Text_17,220005,100,1743472800,832597600366
1000435,Repay_Text_17,220005,30,1743472800,849659177076
1000436,Repay_Text_17,220005,30,1743472800,847316199538
1000437,Repay_Text_17,220005,30,1743472800,827007051882
1000438,Repay_Text_17,220005,20,1743472800,826645882986
1000439,Repay_Text_17,220005,30,1743472800,826491414634
1000440,Repay_Text_17,220005,30,1743472800,825588787306
1000441,Repay_Text_17,220005,30,1743472800,824658569322
1000442,Repay_Text_17,220005,20,1743472800,824477493354
1000443,Repay_Text_17,220005,30,1743472800,824440858730
1000444,Repay_Text_17,220005,30,1743472800,823971227754
1000445,Repay_Text_17,220005,30,1743472800,823842056298
1000446,Repay_Text_17,220005,30,1743472800,823306627178
1000447,Repay_Text_17,220005,10,1743472800,731125590082
1000448,Repay_Text_17,220005,50,1743472800,730777200706
1000449,Repay_Text_17,220005,10,1743472800,730776938562
1000450,Repay_Text_17,220005,50,1743472800,729626650690
1000451,Repay_Text_17,220005,50,1743472800,729461237826
1000452,Repay_Text_17,220005,50,1743472800,729170585666
1000453,Repay_Text_17,220005,50,1743472800,728464042050
1000454,Repay_Text_17,220005,50,1743472800,728271562818
1000455,Repay_Text_17,220005,50,1743472800,727946635330
1000456,Repay_Text_17,220005,50,1743472800,727768508482
1000457,Repay_Text_17,220005,10,1743472800,727700482114
1000458,Repay_Text_17,220005,20,1743472800,635707795481
1000459,Repay_Text_17,220005,20,1743472800,635421992985
1000460,Repay_Text_17,220005,20,1743472800,634958915609
1000461,Repay_Text_17,220005,10,1743472800,621072099346
1000462,Repay_Text_17,220005,10,1743472800,620959901714
1000463,Repay_Text_17,220005,10,1743472800,620897511442
1000464,Repay_Text_17,220005,10,1743472800,620616362002
1000465,Repay_Text_17,220005,10,1743472800,620593817618
1000466,Repay_Text_17,220005,10,1743472800,620345042962
1000467,Repay_Text_17,220005,10,1743472800,620128249874
1000468,Repay_Text_17,220005,10,1743472800,619933673490
1000469,Repay_Text_17,220005,10,1743472800,619301578770
1000470,Repay_Text_17,220005,20,1743472800,606265550853
1000471,Repay_Text_17,220005,20,1743472800,595619358725
1000472,Repay_Text_17,220005,20,1743472800,595040544773
1000473,Repay_Text_17,220005,20,1743472800,593961756677
1000474,Repay_Text_17,220005,20,1743472800,593043138565
1000475,Repay_Text_17,220005,20,1743472800,592939657221
1000476,Repay_Text_17,220005,20,1743472800,592472057861
1000477,Repay_Text_17,220005,20,1743472800,592321980421
1000478,Repay_Text_17,220005,20,1743472800,585154308097
1000479,Repay_Text_17,220005,20,1743472800,584410736641
1000480,Repay_Text_17,220005,20,1743472800,584130897921
1000481,Repay_Text_17,220005,20,1743472800,584112089089
1000482,Repay_Text_17,220005,20,1743472800,584063854593
1000483,Repay_Text_17,220005,20,1743472800,583998515201
1000484,Repay_Text_17,220005,20,1743472800,583902242817
1000485,Repay_Text_17,220005,20,1743472800,583842473985
1000486,Repay_Text_17,220005,20,1743472800,583805970433
1000487,Repay_Text_17,220005,20,1743472800,583800858625
1000488,Repay_Text_17,220005,20,1743472800,583742072833
1000489,Repay_Text_17,220005,20,1743472800,583666640897
1000490,Repay_Text_17,220005,20,1743472800,583310518273
1000491,Repay_Text_17,220005,20,1743472800,583214966785
1000492,Repay_Text_17,220005,20,1743472800,583212869633
1000493,Repay_Text_17,220005,20,1743472800,568297203705
1000494,Repay_Text_17,220005,20,1743472800,568166721529
1000495,Repay_Text_17,220005,20,1743472800,568065075193
1000496,Repay_Text_17,220005,20,1743472800,567915587577
1000497,Repay_Text_17,220005,20,1743472800,567884916729
1000498,Repay_Text_17,220005,20,1743472800,567854573561
1000499,Repay_Text_17,220005,20,1743472800,567362791417
1000500,Repay_Text_17,220005,20,1743472800,567197050873
1000501,Repay_Text_17,220005,20,1743472800,566770280441
1000502,Repay_Text_17,220005,20,1743472800,566741510137
1000503,Repay_Text_17,220005,20,1743472800,566582126585
1000504,Repay_Text_17,220005,100,1743472800,550493300715
1000505,Repay_Text_17,220005,100,1743472800,540185929707
1000506,Repay_Text_17,220005,100,1743472800,540143986667
1000507,Repay_Text_17,220005,100,1743472800,539533387755
1000508,Repay_Text_17,220005,100,1743472800,539082303467
1000509,Repay_Text_17,220005,100,1743472800,539042457579
1000510,Repay_Text_17,220005,100,1743472800,538879141867
1000511,Repay_Text_17,220005,100,1743472800,538862102507
1000512,Repay_Text_17,220005,100,1743472800,538723887083
1000513,Repay_Text_17,220005,100,1743472800,538689480683
1000514,Repay_Text_17,220005,100,1743472800,538545039339
1000515,Repay_Text_17,220005,100,1743472800,538541828075
1000516,Repay_Text_17,220005,100,1743472800,538417309675
1000517,Repay_Text_17,220005,100,1743472800,538180659179
1000518,Repay_Text_17,220005,100,1743472800,537699952619
1000519,Repay_Text_17,220005,100,1743472800,556327643115
1000520,Repay_Text_17,220005,100,1743472800,540353439723
1000521,Repay_Text_17,220005,100,1743472800,540297799659
1000522,Repay_Text_17,220005,100,1743472800,540199495659
1000523,Repay_Text_17,220005,100,1743472800,540076419051
1000524,Repay_Text_17,220005,100,1743472800,539935909867
1000525,Repay_Text_17,220005,80,1743472800,539613800427
1000526,Repay_Text_17,220005,100,1743472800,539478992875
1000527,Repay_Text_17,220005,100,1743472800,539363583979
1000528,Repay_Text_17,220005,100,1743472800,539349231595
1000529,Repay_Text_17,220005,100,1743472800,539173136363
1000530,Repay_Text_17,220005,100,1743472800,539021682667
1000531,Repay_Text_17,220005,100,1743472800,538954377195
1000532,Repay_Text_17,220005,100,1743472800,538663200747
1000533,Repay_Text_17,220005,100,1743472800,537934964715
1000534,Repay_Text_17,220005,10,1743472800,538563389418
1000535,Repay_Text_17,220005,410,1743472800,536540096490
1000536,Repay_Text_17,220005,10,1743472800,814022731754
1000537,Repay_Text_17,220005,20,1743472800,575519008746
1000538,Repay_Text_17,220005,140,1743472800,537475950570
1000539,Repay_Text_17,220005,380,1743472800,536622278634
1000540,Repay_Text_17,220005,40,1743472800,536284112874
1000541,Repay_Text_17,220005,80,1743472800,536876558314
1000542,Repay_Text_17,220005,400,1743472800,536361052138
1000543,Repay_Text_17,220005,40,1743472800,536301742058
1000544,Repay_Text_17,220005,80,1743472800,536295253994
1000545,Repay_Text_17,220005,10,1743472800,1000994645994
1000546,Repay_Text_17,220005,40,1743472800,538481928170
1000547,Repay_Text_17,220005,40,1743472800,538198681578
1000548,Repay_Text_17,220005,40,1743472800,538109159402
1000549,Repay_Text_17,220005,40,1743472800,538100115434
1000550,Repay_Text_17,220005,40,1743472800,538018654186
1000551,Repay_Text_17,220005,40,1743472800,538000435178
1000552,Repay_Text_17,220005,40,1743472800,537988442090
1000553,Repay_Text_17,220005,40,1743472800,537553545194
1000554,Repay_Text_17,220005,40,1743472800,537540372458
1000555,Repay_Text_17,220005,40,1743472800,537009399786
1000556,Repay_Text_17,220005,40,1743472800,536956250090
1000557,Repay_Text_17,220005,40,1743472800,536950745066
1000558,Repay_Text_17,220005,40,1743472800,536925317098
